distrito,ano,concelho,data,hora,mortos,feridos_graves,via,km,natureza,source_file
Santarém,2008,Tomar,2008-09-27,23:45,1,0,EN110,86.300,Colisão lat. c/outro veíc. mov.,Santarém 2008.pdf
Santarém,2008,Tomar,2008-10-10,11:10,0,1,R AQUILES MOTA LIMA 45,,Colisão lat. c/outro veíc. mov.,Santarém 2008.pdf
Santarém,2008,Torres Novas,2008-01-12,14:45,0,1,EN243,34.178,Colisão lat. c/outro veíc. mov.,Santarém 2008.pdf
Santarém,2008,Torres Novas,2008-11-13,19:15,0,2,Variante,,Atropelamento de peões,Santarém 2008.pdf
Santarém,2008,Torres Novas,2008-06-10,12:50,1,0,EN3,,Atropelamento de peões,Santarém 2008.pdf
Santarém,2008,Torres Novas,2008-03-23,11:20,0,1,A1,94.500,Despiste c/transp. disp. ret. lateral,Santarém 2008.pdf
Santarém,2008,Torres Novas,2008-07-12,06:11,0,1,A1,90.000,Despiste c/capotamento,Santarém 2008.pdf
Santarém,2008,Torres Novas,2008-12-27,03:00,0,1,EN357,19.000,Despiste c/capotamento,Santarém 2008.pdf
Santarém,2008,Torres Novas,2008-11-20,02:30,0,1,EST PERAL 23,,Despiste simples,Santarém 2008.pdf
Santarém,2008,Torres Novas,2008-11-05,19:46,0,1,R ESTAÇÃO 36,,Colisão frontal,Santarém 2008.pdf
Santarém,2008,Torres Novas,2008-07-16,22:15,1,0,EN3,70.000,Colisão tras. c/outro veíc. mov.,Santarém 2008.pdf
Santarém,2008,Torres Novas,2008-12-06,13:15,0,1,R ANTEPASSADOS,,Colisão lat. c/outro veíc. mov.,Santarém 2008.pdf
Santarém,2008,Torres Novas,2008-06-01,05:00,0,1,EN349,,Colisão lat. c/outro veíc. mov.,Santarém 2008.pdf
Santarém,2008,Torres Novas,2008-11-20,14:30,0,1,EN3,77.600,Colisão lat. c/outro veíc. mov.,Santarém 2008.pdf
Santarém,2008,Torres Novas,2008-03-30,08:20,0,1,EN357,22.100,Despiste c/col. c/veíc. imobil./obst.,Santarém 2008.pdf
Setúbal,2008,Alcácer Sal,2008-10-16,11:40,0,1,AV JOSE SARAMAGO,,Atropelamento de peões,Setúbal 2008.pdf
Setúbal,2008,Alcácer Sal,2008-03-15,16:30,0,1,Outra Via,,Despiste simples,Setúbal 2008.pdf
Setúbal,2008,Alcácer Sal,2008-08-29,18:35,1,0,EN5,55.000,Colisão frontal,Setúbal 2008.pdf
Setúbal,2008,Alcácer Sal,2008-11-02,16:40,4,0,EN5,49.000,Colisão frontal,Setúbal 2008.pdf
Setúbal,2008,Alcácer Sal,2008-05-29,09:30,0,1,EN5,53.100,Colisão frontal,Setúbal 2008.pdf
Setúbal,2008,Alcácer Sal,2008-03-27,11:35,1,0,EN5,39.650,Colisão frontal,Setúbal 2008.pdf
Setúbal,2008,Alcácer Sal,2008-07-13,14:45,1,1,EN5,55.000,Colisão frontal,Setúbal 2008.pdf
Setúbal,2008,Alcácer Sal,2008-02-24,15:10,1,1,EN253,14.189,Desp. c/col. c/veíc. imobil./obst.,Setúbal 2008.pdf
Setúbal,2008,Alcácer Sal,2008-09-20,01:45,0,2,ER253,,Desp. c/col. c/veíc. imobil./obst.,Setúbal 2008.pdf
Setúbal,2008,Alcácer Sal,2008-03-14,23:00,1,0,EN253,9.150,Despiste c/capotamento,Setúbal 2008.pdf
Setúbal,2008,Alcácer Sal,2008-06-15,21:30,0,2,A2,82.400,Despiste c/capotamento,Setúbal 2008.pdf
Setúbal,2008,Alcácer Sal,2008-09-20,06:30,0,2,ER253,,Despiste c/capotamento,Setúbal 2008.pdf
Setúbal,2008,Alcácer Sal,2008-12-01,06:30,0,1,EN5,77.700,Despiste simples,Setúbal 2008.pdf
Setúbal,2008,Alcácer Sal,2008-08-08,00:05,0,1,EN5,74.700,Despiste simples,Setúbal 2008.pdf
Setúbal,2008,Alcácer Sal,2008-12-11,06:45,0,1,EN5,54.158,Colisão lat. c/outro veíc. mov.,Setúbal 2008.pdf
Setúbal,2008,Alcochete,2008-02-22,14:15,1,0,EN118,10.350,Colisão frontal,Setúbal 2008.pdf
Setúbal,2008,Alcochete,2008-07-16,08:10,1,0,EN118,9.130,Colisão frontal,Setúbal 2008.pdf
Setúbal,2008,Alcochete,2008-11-04,22:30,1,3,EN4,33.930,Colisão frontal,Setúbal 2008.pdf
Setúbal,2008,Alcochete,2008-04-01,20:20,1,0,IP1,7.100,Col. tras. c/outro veículo mov.,Setúbal 2008.pdf
Setúbal,2008,Alcochete,2008-01-27,16:35,0,2,IP1,15.400,Col. tras. c/outro veículo mov.,Setúbal 2008.pdf
Setúbal,2008,Alcochete,2008-11-09,17:45,0,1,EN118,12.800,Colisão lat. c/outro veíc. mov.,Setúbal 2008.pdf
Setúbal,2008,Alcochete,2008-10-19,22:25,0,1,IC3,1.900,Atropelamento de peões,Setúbal 2008.pdf
Setúbal,2008,Almada,2008-08-06,19:00,0,1,R S MACÁRIO 872,,Col. c/veic./obst. f. rodagem,Setúbal 2008.pdf
Setúbal,2008,Almada,2008-10-21,14:45,1,0,A2,8.500,Atropelamento de peões,Setúbal 2008.pdf
Setúbal,2008,Almada,2008-10-28,16:30,0,1,TV MOINHOS 23,,Colisão lat. c/outro veíc. mov.,Setúbal 2008.pdf
Setúbal,2008,Almada,2008-08-14,06:20,0,1,AV 23 JULHO,,Colisão lat. c/outro veíc. mov.,Setúbal 2008.pdf
Setúbal,2008,Almada,2008-11-16,21:30,0,1,R S MACÁRIO,,Colisão lat. c/outro veíc. mov.,Setúbal 2008.pdf
Setúbal,2008,Almada,2008-11-18,16:30,1,0,IC20,6.000,Col. tras. c/outro veículo mov.,Setúbal 2008.pdf
Setúbal,2008,Almada,2008-01-01,22:45,0,1,IC20,,Colisão frontal,Setúbal 2008.pdf
Setúbal,2008,Almada,2008-09-26,17:00,0,1,VL3,,Colisão frontal,Setúbal 2008.pdf
Setúbal,2008,Almada,2008-05-23,08:40,0,1,EN10-1,2.800,Desp. c/col. c/veíc. imobil./obst.,Setúbal 2008.pdf
Setúbal,2008,Almada,2008-02-23,17:40,0,1,R LOURENÇO PIRES TAVORA 4,,Desp. c/col. c/veíc. imobil./obst.,Setúbal 2008.pdf
Setúbal,2008,Almada,2008-09-28,07:30,0,1,Estrada Florestal,,Desp. c/col. c/veíc. imobil./obst.,Setúbal 2008.pdf
Setúbal,2008,Almada,2008-09-21,02:10,0,1,Estrada Florestal,,Desp. c/col. c/veíc. imobil./obst.,Setúbal 2008.pdf
Setúbal,2008,Almada,2008-04-12,01:00,1,2,AV D JOAO V,,Despiste simples,Setúbal 2008.pdf
Setúbal,2008,Almada,2008-04-23,11:50,0,1,CRUZAMENTO SANTO,,Colisão c/outras situações,Setúbal 2008.pdf
Setúbal,2008,Almada,2008-07-08,17:55,1,0,R D JOAO V,,Colisão c/outras situações,Setúbal 2008.pdf
Setúbal,2008,Almada,2008-07-13,07:45,1,1,Estrada Florestal,,Despiste s/disp. retenção,Setúbal 2008.pdf
Setúbal,2008,Almada,2008-10-15,00:30,0,1,AV 1 MAIO,,Col. c/veic./obst. f. rodagem,Setúbal 2008.pdf
Setúbal,2008,Almada,2008-10-27,09:25,0,1,L3,,Atropelamento de peões,Setúbal 2008.pdf
Setúbal,2008,Almada,2008-06-14,23:30,0,1,R PAULO VICENTE 7,,Atropelamento de peões,Setúbal 2008.pdf
Setúbal,2008,Almada,2008-05-05,23:15,1,0,AV 1 MAIO,,Atropelamento de peões,Setúbal 2008.pdf
Setúbal,2008,Almada,2008-01-04,19:45,1,0,AV TORRADO SILVA,,Atropelamento de peões,Setúbal 2008.pdf
Setúbal,2008,Almada,2008-09-12,21:30,1,0,IC20,2.300,Atropelamento de peões,Setúbal 2008.pdf
Setúbal,2008,Almada,2008-09-12,16:20,1,0,R VASCO GAMA 555,,Colisão lat. c/outro veíc. mov.,Setúbal 2008.pdf
Setúbal,2008,Barreiro,2008-07-04,12:15,0,1,EN10-3,0.300,Atropelamento de peões,Setúbal 2008.pdf
Setúbal,2008,Barreiro,2008-02-13,09:50,0,1,ACC-A2,,Colisão c/outras situações,Setúbal 2008.pdf
Setúbal,2008,Barreiro,2008-11-11,08:45,1,0,IC21,8.800,Atropelamento de peões,Setúbal 2008.pdf
Setúbal,2008,Barreiro,2008-12-13,19:30,1,0,IC21,3.950,Atropelamento de peões,Setúbal 2008.pdf
Setúbal,2008,Barreiro,2008-10-07,20:15,0,1,IC21,7.350,Atropelamento de peões,Setúbal 2008.pdf
Setúbal,2008,Barreiro,2008-09-26,18:30,0,1,R VASCO GAMA,,Atropelamento de peões,Setúbal 2008.pdf
Setúbal,2008,Barreiro,2008-08-28,17:00,0,1,ALAMEDA ARY SANTOS,,Atropelamento de peões,Setúbal 2008.pdf
Setúbal,2008,Barreiro,2008-10-02,08:10,0,1,AV ESCOLA FUZILEIROS NAVAIS,,Atropelamento de peões,Setúbal 2008.pdf
Setúbal,2008,Barreiro,2008-06-19,17:10,1,0,AV ESCOLA FUZILEIROS NAVAIS 33,,Atropelamento de peões,Setúbal 2008.pdf
Setúbal,2008,Barreiro,2008-04-04,17:30,0,1,R ALBERTO PINTO VIV INOCENCIA,,Colisão lat. c/outro veíc. mov.,Setúbal 2008.pdf
Setúbal,2008,Barreiro,2008-03-10,17:00,0,1,R JORNAL,,Colisão lat. c/outro veíc. mov.,Setúbal 2008.pdf
Setúbal,2008,Barreiro,2008-07-08,19:00,0,1,EN10-3,2.900,Col. tras. c/outro veículo mov.,Setúbal 2008.pdf
Setúbal,2008,Barreiro,2008-12-22,14:10,1,0,A2,22.186,Col. tras. c/outro veículo mov.,Setúbal 2008.pdf
Setúbal,2008,Barreiro,2008-08-28,13:30,0,1,R DO BOCAGE,,Col. tras. c/outro veículo mov.,Setúbal 2008.pdf
Setúbal,2008,Barreiro,2008-07-06,05:50,0,1,R CAPITÃES ABRIL,,Despiste simples,Setúbal 2008.pdf
Setúbal,2008,Barreiro,2008-06-16,08:25,0,1,R 9 ABRIL,,Despiste simples,Setúbal 2008.pdf
Setúbal,2008,Barreiro,2008-10-19,20:15,1,0,EN10-3,2.400,Atropelamento de peões,Setúbal 2008.pdf
Setúbal,2008,Grândola,2008-03-12,16:30,0,1,EN120,17.180,Colisão lat. c/outro veíc. mov.,Setúbal 2008.pdf
Setúbal,2008,Grândola,2008-09-11,14:20,0,1,EN120,14.000,Colisão lat. c/outro veíc. mov.,Setúbal 2008.pdf
Setúbal,2008,Grândola,2008-07-18,18:45,0,2,A2,120.200,Col. tras. c/outro veículo mov.,Setúbal 2008.pdf
Setúbal,2008,Grândola,2008-06-29,16:50,2,0,EN261-1,9.200,Despiste simples,Setúbal 2008.pdf
Setúbal,2008,Grândola,2008-10-16,17:00,1,1,A2,105.300,Despiste c/capotamento,Setúbal 2008.pdf
Setúbal,2008,Grândola,2008-10-05,13:20,1,0,IC1,612.500,Despiste c/capotamento,Setúbal 2008.pdf
Setúbal,2008,Grândola,2008-09-04,23:50,0,1,A2,122.050,Col. tras. c/outro veículo mov.,Setúbal 2008.pdf
Setúbal,2008,Moita,2008-06-12,14:50,0,1,EN379-2,9.250,Despiste c/capotamento,Setúbal 2008.pdf
Setúbal,2008,Moita,2008-09-14,05:00,0,1,EN11,28.200,Despiste c/capotamento,Setúbal 2008.pdf
Setúbal,2008,Moita,2008-06-01,03:00,0,1,EN11,28.300,Despiste c/capotamento,Setúbal 2008.pdf
Setúbal,2008,Moita,2008-04-05,23:15,0,1,R LUIS CAMOES 18,,Colisão lat. c/outro veíc. mov.,Setúbal 2008.pdf
Setúbal,2008,Moita,2008-03-14,19:15,0,2,EN379-2,10.000,Colisão lat. c/outro veíc. mov.,Setúbal 2008.pdf
Setúbal,2008,Moita,2008-02-09,14:30,0,1,EM533-1,2.000,Colisão lat. c/outro veíc. mov.,Setúbal 2008.pdf
Setúbal,2008,Moita,2008-06-25,07:00,0,1,R 1 MAIO C/ R JOSE GOMES TEIXEIRA,,Colisão c/outras situações,Setúbal 2008.pdf
Setúbal,2008,Moita,2008-02-09,21:45,1,0,PONTE MATÃO,,Col. c/veic./obst. f. rodagem,Setúbal 2008.pdf
Setúbal,2008,Moita,2008-12-24,17:30,1,1,R DE DIU 8,,Atropelamento de peões,Setúbal 2008.pdf
Setúbal,2008,Moita,2008-10-14,19:05,0,1,R PAZ,,Atropelamento de peões,Setúbal 2008.pdf
Setúbal,2008,Moita,2008-04-05,19:45,0,1,R TRABALHADOR C/ R VILE PLESIR 11,,Atropelamento de peões,Setúbal 2008.pdf
Setúbal,2008,Moita,2008-04-26,10:00,0,1,R FRANCISCO ASSIS,,Atropelamento de peões,Setúbal 2008.pdf
Setúbal,2008,Moita,2008-03-04,18:00,0,1,EN11,,Atropelamento de peões,Setúbal 2008.pdf
Setúbal,2008,Moita,2008-08-23,15:37,0,2,R GAGO COUTINHO,,Col. c/veic./obst. f. rodagem,Setúbal 2008.pdf
Setúbal,2008,Montijo,2008-04-26,02:00,0,1,EM533,12.300,Despiste c/capotamento,Setúbal 2008.pdf
Setúbal,2008,Montijo,2008-02-10,18:00,0,1,EM502,,Despiste simples,Setúbal 2008.pdf
Setúbal,2008,Montijo,2008-12-27,11:30,0,1,EN252,0.100,Despiste simples,Setúbal 2008.pdf
Setúbal,2008,Montijo,2008-08-01,18:00,0,1,EN10,89.000,Despiste simples,Setúbal 2008.pdf
Setúbal,2008,Montijo,2008-09-22,17:15,0,2,EN4,48.350,Colisão c/outras situações,Setúbal 2008.pdf
Setúbal,2008,Montijo,2008-06-07,19:00,0,1,R ANT. FERREIRA MOLEIRO,,Colisão c/outras situações,Setúbal 2008.pdf
Setúbal,2008,Montijo,2008-09-16,04:00,0,1,R DEMOCRACIA 26,,Despiste c/disp. retenção,Setúbal 2008.pdf
Setúbal,2008,Montijo,2008-08-06,18:10,0,1,R MANUEL AFONSO,,Despiste c/disp. retenção,Setúbal 2008.pdf
Setúbal,2008,Montijo,2008-03-08,02:40,0,1,R DA BELA VISTA,,Despiste c/col. c/veíc. imobil./obst.,Setúbal 2008.pdf
Setúbal,2008,Montijo,2008-06-27,18:20,0,1,AV LUIS DE CAMOES 34,,Colisão frontal,Setúbal 2008.pdf
Setúbal,2008,Montijo,2008-09-08,01:50,1,0,EN10,88.250,Colisão frontal,Setúbal 2008.pdf
Setúbal,2008,Montijo,2008-05-26,12:20,0,1,EN252,0.100,Colisão frontal,Setúbal 2008.pdf
Setúbal,2008,Montijo,2008-10-31,10:00,0,1,EST PENAS,,Colisão lat. c/outro veíc. mov.,Setúbal 2008.pdf
Setúbal,2008,Montijo,2008-04-13,13:20,0,1,FORUM MONTIJO,,Colisão lat. c/outro veíc. mov.,Setúbal 2008.pdf
Setúbal,2008,Montijo,2008-10-31,13:05,2,0,EN4,15.100,Colisão lat. c/outro veíc. mov.,Setúbal 2008.pdf
Setúbal,2008,Montijo,2008-08-11,08:55,0,1,EN119,,Colisão lat. c/outro veíc. mov.,Setúbal 2008.pdf
Setúbal,2008,Montijo,2008-10-15,19:30,1,0,EN5,9.000,Colisão lat. c/outro veíc. mov.,Setúbal 2008.pdf
Setúbal,2008,Montijo,2008-11-24,13:55,0,1,EN4,23.216,Colisão lat. c/outro veíc. mov.,Setúbal 2008.pdf
Setúbal,2008,Montijo,2008-11-24,21:00,0,1,EN252,3.100,Colisão lat. c/outro veíc. mov.,Setúbal 2008.pdf
Setúbal,2008,Montijo,2008-11-11,08:06,3,0,IP1,17.800,Col. c/veic./obst. f. rodagem,Setúbal 2008.pdf
Setúbal,2008,Montijo,2008-02-17,23:45,1,0,IP1,12.000,Col. c/veic./obst. f. rodagem,Setúbal 2008.pdf
Setúbal,2008,Montijo,2008-10-20,19:25,0,1,EN252,1.500,Atropelamento de peões,Setúbal 2008.pdf
Setúbal,2008,Montijo,2008-10-11,20:30,0,1,AV PEDRO NUNES,,Atropelamento de peões,Setúbal 2008.pdf
Setúbal,2008,Palmela,2008-04-02,17:45,1,0,EM1092,,Atropelamento de peões,Setúbal 2008.pdf
Setúbal,2008,Palmela,2008-12-13,21:10,1,0,EM533,,Atropelamento de peões,Setúbal 2008.pdf
Setúbal,2008,Palmela,2008-08-03,15:57,1,0,EM533,,Atropelamento de peões,Setúbal 2008.pdf
Setúbal,2008,Palmela,2008-10-06,09:40,0,1,EN379-2,5.500,Atropelamento de peões,Setúbal 2008.pdf
Setúbal,2008,Palmela,2008-12-28,18:45,1,0,EN379,35.087,Atropelamento de peões,Setúbal 2008.pdf
Setúbal,2008,Palmela,2008-05-16,11:25,1,0,R LUIS CAMOES,,Atropelamento de peões,Setúbal 2008.pdf
Setúbal,2008,Palmela,2008-07-15,09:40,0,1,EM1050,,Colisão lat. c/outro veíc. mov.,Setúbal 2008.pdf
Setúbal,2008,Palmela,2008-11-02,04:30,0,1,EN252,3.600,Colisão lat. c/outro veíc. mov.,Setúbal 2008.pdf
Setúbal,2008,Palmela,2008-05-28,19:25,0,1,EN10,49.850,Colisão lat. c/outro veíc. mov.,Setúbal 2008.pdf
Setúbal,2008,Palmela,2008-08-26,09:30,1,0,EN252,10.115,Colisão lat. c/outro veíc. mov.,Setúbal 2008.pdf
Setúbal,2008,Palmela,2008-04-02,07:45,0,1,R COMERCIO,,Colisão lat. c/outro veíc. mov.,Setúbal 2008.pdf
Setúbal,2008,Palmela,2008-08-30,12:30,0,1,R VENANCIO COSTA LIMA,,Colisão lat. c/outro veíc. mov.,Setúbal 2008.pdf
Setúbal,2008,Palmela,2008-10-08,18:35,0,1,AV VISCONDE TOJAL 379,,Colisão lat. c/outro veíc. mov.,Setúbal 2008.pdf
Setúbal,2008,Palmela,2008-10-08,14:30,0,1,EM575,,Col. tras. c/outro veículo mov.,Setúbal 2008.pdf
Setúbal,2008,Palmela,2008-11-16,02:20,1,0,EN252,8.200,Col. tras. c/outro veículo mov.,Setúbal 2008.pdf
Setúbal,2008,Palmela,2008-11-17,07:20,0,3,EN10,57.940,Col. tras. c/outro veículo mov.,Setúbal 2008.pdf
Setúbal,2008,Palmela,2008-01-19,19:20,2,1,EM1027,,Colisão frontal,Setúbal 2008.pdf
Setúbal,2008,Palmela,2008-11-29,20:45,0,1,EM533,,Colisão frontal,Setúbal 2008.pdf
Setúbal,2008,Palmela,2008-08-08,15:48,0,1,EN379,33.900,Colisão frontal,Setúbal 2008.pdf
Setúbal,2008,Palmela,2008-01-22,18:55,1,1,ACC-A12,,Colisão frontal,Setúbal 2008.pdf
Setúbal,2008,Palmela,2008-04-19,23:35,1,0,EN10,61.800,Despiste c/col. c/veíc. imobil./obst.,Setúbal 2008.pdf
Setúbal,2008,Palmela,2008-09-16,18:00,0,1,EN5,19.400,Despiste c/col. c/veíc. imobil./obst.,Setúbal 2008.pdf
Setúbal,2008,Palmela,2008-01-24,12:50,0,1,R JOSE GASPAR SILVA,,Despiste c/col. c/veíc. imobil./obst.,Setúbal 2008.pdf
Setúbal,2008,Palmela,2008-07-21,12:00,0,2,A2,43.350,Despiste c/capotamento,Setúbal 2008.pdf
Setúbal,2008,Palmela,2008-08-03,06:45,1,0,A12,7.400,Despiste c/capotamento,Setúbal 2008.pdf
Setúbal,2008,Palmela,2008-03-04,19:43,1,0,R 25 DE ABRIL,,Despiste c/capotamento,Setúbal 2008.pdf
Setúbal,2008,Palmela,2008-04-04,13:01,0,1,EM1029,,Despiste simples,Setúbal 2008.pdf
Setúbal,2008,Palmela,2008-04-01,00:10,0,1,Estrada Municipal,,Despiste simples,Setúbal 2008.pdf
Setúbal,2008,Palmela,2008-11-02,05:40,0,1,EN10,50.900,Despiste simples,Setúbal 2008.pdf
Setúbal,2008,Palmela,2008-12-14,01:55,0,2,EST DE S GONCALO,,Despiste simples,Setúbal 2008.pdf
Setúbal,2008,Palmela,2008-08-22,21:50,0,1,EM533,,Colisão c/outras situações,Setúbal 2008.pdf
Setúbal,2008,Palmela,2008-08-03,22:15,1,0,EM575,,Colisão c/outras situações,Setúbal 2008.pdf
Setúbal,2008,Palmela,2008-08-08,17:42,0,2,EN379-2,0.300,Despiste s/disp. retenção,Setúbal 2008.pdf
Setúbal,2008,S. Cacem,2008-04-08,10:00,0,1,EN261,37.500,Atropelamento de peões,Setúbal 2008.pdf
Setúbal,2008,S. Cacem,2008-05-01,23:35,1,0,IC1,627.000,Atropelamento de peões,Setúbal 2008.pdf
Setúbal,2008,S. Cacem,2008-11-30,02:30,0,2,EN261-3,3.400,Col. c/veic./obst. f. rodagem,Setúbal 2008.pdf
Setúbal,2008,S. Cacem,2008-08-08,18:20,1,1,EN261-3,2.300,Colisão lat. c/outro veíc. mov.,Setúbal 2008.pdf
Setúbal,2008,S. Cacem,2008-12-16,12:40,0,1,EM544,,Colisão frontal,Setúbal 2008.pdf
Setúbal,2008,S. Cacem,2008-11-20,18:35,0,1,EN121,28.000,Colisão frontal,Setúbal 2008.pdf
Setúbal,2008,S. Cacem,2008-12-24,14:20,0,1,EN120,60.000,Colisão c/outras situações,Setúbal 2008.pdf
Setúbal,2008,S. Cacem,2008-10-25,15:45,0,6,ER261-5,,Colisão frontal,Setúbal 2008.pdf
Setúbal,2008,S. Cacem,2008-04-15,15:00,0,1,EM1082,,Despiste c/capotamento,Setúbal 2008.pdf
Setúbal,2008,S. Cacem,2008-09-13,13:25,1,0,EN261,57.100,Despiste c/capotamento,Setúbal 2008.pdf
Setúbal,2008,S. Cacem,2008-10-01,00:23,0,1,EN262,67.600,Despiste simples,Setúbal 2008.pdf
Setúbal,2008,S. Cacem,2008-07-29,14:30,0,1,IC1,615.150,Despiste simples,Setúbal 2008.pdf
Setúbal,2008,S. Cacem,2008-07-10,19:40,0,3,EN120,49.500,Colisão frontal,Setúbal 2008.pdf
Setúbal,2008,Seixal,2008-03-08,18:05,0,1,R LUIS DE CAMOES FERNÃO FERRO,,Colisão lat. c/outro veíc. mov.,Setúbal 2008.pdf
Setúbal,2008,Seixal,2008-12-12,09:08,1,0,AV MAR C/ R BEGONIAS 36,,Colisão lat. c/outro veíc. mov.,Setúbal 2008.pdf
Setúbal,2008,Seixal,2008-11-17,07:30,0,1,EN10,14.900,Colisão frontal,Setúbal 2008.pdf
Setúbal,2008,Seixal,2008-01-12,06:40,1,0,EN378,7.600,Colisão frontal,Setúbal 2008.pdf
Setúbal,2008,Seixal,2008-07-15,08:55,1,0,EN10,15.650,Colisão frontal,Setúbal 2008.pdf
Setúbal,2008,Seixal,2008-01-23,21:40,1,0,AV 25 ABRIL,,Colisão frontal,Setúbal 2008.pdf
Setúbal,2008,Seixal,2008-03-09,06:30,0,1,R PAULO GAMA,,Colisão frontal,Setúbal 2008.pdf
Setúbal,2008,Seixal,2008-11-18,18:45,0,1,R QTA CIMA C/ R VENTURA 12,,Colisão frontal,Setúbal 2008.pdf
Setúbal,2008,Seixal,2008-11-11,09:05,1,0,R LARANJEIRAS 115,,Colisão frontal,Setúbal 2008.pdf
Setúbal,2008,Seixal,2008-10-16,01:45,0,2,AV MAR,,Despiste c/col. c/veíc. imobil./obst.,Setúbal 2008.pdf
Setúbal,2008,Seixal,2008-02-04,00:17,0,1,AV CARLOS OLIVEIRA 163,,Despiste simples,Setúbal 2008.pdf
Setúbal,2008,Seixal,2008-03-02,01:50,0,1,R NIZA C/ AV VALE MILHAÇO,,Despiste simples,Setúbal 2008.pdf
Setúbal,2008,Seixal,2008-08-01,12:30,0,1,R CIDADE PRAIA QTA PRINCESA,,Despiste simples,Setúbal 2008.pdf
Setúbal,2008,Seixal,2008-03-17,07:45,0,1,AV ALMIRANTE REIS,,Colisão com fuga,Setúbal 2008.pdf
Setúbal,2008,Seixal,2008-09-12,18:00,0,1,AV 25 ABRIL 79,,Atropelamento com fuga,Setúbal 2008.pdf
Setúbal,2008,Seixal,2008-05-10,12:45,0,1,R FOROS DA AMORA,,Atropelamento de peões,Setúbal 2008.pdf
Setúbal,2008,Seixal,2008-11-20,20:10,0,1,AV GUERRA JUNQUEIRA 40,,Atropelamento de peões,Setúbal 2008.pdf
Setúbal,2008,Seixal,2008-08-04,15:45,0,1,AV 25 ABRIL 31,,Atropelamento de peões,Setúbal 2008.pdf
Setúbal,2008,Seixal,2008-10-22,13:00,0,1,R BERNARDO SANTARENO 16,,Atropelamento de peões,Setúbal 2008.pdf
Setúbal,2008,Seixal,2008-12-20,12:45,0,1,EN10,14.200,Col. c/veic./obst. f. rodagem,Setúbal 2008.pdf
Setúbal,2008,Seixal,2008-06-26,15:00,0,1,EN378,,Colisão lat. c/outro veíc. mov.,Setúbal 2008.pdf
Setúbal,2008,Seixal,2008-04-09,13:45,0,1,AV LIBERDADE 56,,Colisão lat. c/outro veíc. mov.,Setúbal 2008.pdf
Setúbal,2008,Sesimbra,2008-09-07,12:25,1,0,EN378,15.400,Despiste s/disp. retenção,Setúbal 2008.pdf
Setúbal,2008,Sesimbra,2008-01-26,01:40,0,1,EN377,29.200,Despiste simples,Setúbal 2008.pdf
Setúbal,2008,Sesimbra,2008-10-04,22:10,0,1,AV 1 MAIO,,Despiste simples,Setúbal 2008.pdf
Setúbal,2008,Sesimbra,2008-09-09,04:55,1,0,R TERRAS UCHA,,Despiste simples,Setúbal 2008.pdf
Setúbal,2008,Sesimbra,2008-11-13,04:50,1,0,EN378,15.000,Atropelamento com fuga,Setúbal 2008.pdf
Setúbal,2008,Sesimbra,2008-04-22,09:50,0,1,EN10,19.400,Atropelamento de peões,Setúbal 2008.pdf
Setúbal,2008,Sesimbra,2008-01-29,18:30,0,1,EN10,20.400,Colisão lat. c/outro veíc. mov.,Setúbal 2008.pdf
Setúbal,2008,Sesimbra,2008-08-31,15:49,1,0,EN10,20.500,Colisão lat. c/outro veíc. mov.,Setúbal 2008.pdf
Setúbal,2008,Sesimbra,2008-09-20,05:20,1,0,AV PRINCIPAL C/ R ALMADA NEGREIROS,,Colisão lat. c/outro veíc. mov.,Setúbal 2008.pdf
Setúbal,2008,Sesimbra,2008-11-18,12:50,0,1,EN379,8.800,Col. tras. c/outro veículo mov.,Setúbal 2008.pdf
Setúbal,2008,Sesimbra,2008-12-24,10:50,1,1,EN378,12.735,Colisão frontal,Setúbal 2008.pdf
Setúbal,2008,Sesimbra,2008-01-03,18:50,0,1,EN378,12.500,Colisão frontal,Setúbal 2008.pdf
Setúbal,2008,Sesimbra,2008-04-07,09:30,0,1,EN378,15.050,Colisão frontal,Setúbal 2008.pdf
Setúbal,2008,Sesimbra,2008-07-24,18:15,0,1,EN10,21.950,Colisão frontal,Setúbal 2008.pdf
Setúbal,2008,Sesimbra,2008-07-06,09:00,0,1,EN378,16.622,Colisão com fuga,Setúbal 2008.pdf
Setúbal,2008,Setúbal,2008-03-10,15:45,0,1,AV BELO HORIZONTE,,Atropelamento de peões,Setúbal 2008.pdf
Setúbal,2008,Setúbal,2008-07-21,17:00,0,2,AN ANTERO DE QUENTAL,,Despiste simples,Setúbal 2008.pdf
Setúbal,2008,Setúbal,2008-10-12,10:00,0,1,EN379-1,2.500,Despiste simples,Setúbal 2008.pdf
Setúbal,2008,Setúbal,2008-08-24,04:15,2,0,EN10,35.300,Despiste c/capotamento,Setúbal 2008.pdf
Setúbal,2008,Setúbal,2008-10-18,04:15,0,1,EN10,34.996,Atropelamento com fuga,Setúbal 2008.pdf
Setúbal,2008,Setúbal,2008-04-05,21:30,0,1,R BELA VISTA C/ R DOS SOBREIROS,,Atropelamento com fuga,Setúbal 2008.pdf
Setúbal,2008,Setúbal,2008-06-20,21:40,1,0,EN379,24.200,Atropelamento de peões,Setúbal 2008.pdf
Setúbal,2008,Setúbal,2008-09-08,21:40,0,1,EN10-4,,Atropelamento de peões,Setúbal 2008.pdf
Setúbal,2008,Setúbal,2008-08-17,03:10,0,1,R TEBOIDA 2,,Colisão c/outras situações,Setúbal 2008.pdf
